Player_id,player_name,base_price_in_lakhs,sold_price,retired_player,retained_players,retained_team,sold,overseas,batsman,bowler,all_rounder,batting_hand,bowling_hand,spinner_or_medium_pacer,is_wicket_keeper,batting_average,powerplay_runs,powerplay_ballfaced,powerplay_strikerate,midover_runs,midover_ballfaced,midover_strikerate,endover_runs,endover_ballfaced,endover_strikerate,0s,1s,2s,3s,4s,6s,outs,powerplay_boundary,end_over_boundary,30s,50s,100s,deliveries,wickets,overs,total_runs_conceded,bowling_economy,bowling_strikerate,powerplay_deliveries,powerplay_wickets,powerplay_runs_conceded,powerplay_dotballs,powerplay_strike_rate,powerplay_economy,midover_deliveries,midover_wickets,midover_runs_conceded,mid_over_dotballs,mid_over_strikerate,midover_economy,endover_deliveries,endover_wickets,endover_runs_conceded,endover_dot_balls,endover_strike_rate,endover_economy,DC_batting_pf,DC_bowling_pf,RCB_batting_pf,RCB_bowling_pf,KKR_batting_pf,KKR_bowling_pf,CSK_batting_pf,CSK_bowwling_pf,GT_batting_pf,GT_bowling_pf,PK_batting_pf,PK_bowling_pf,MI_batting_pf,MI_bowling_pf,LSG_batting_pf,LSG_bowling_pf,RR_batting_pf,RR_bowling_pf,SRH_batting_pf,SRH_bowling_pf,pf
26,Alzarri Joseph,75,240,0,0,,0,1,0,1,0,1,1,M,0,0.006626984126984,0,0,0,0,0,0,0.014503263234228,0.024301336573512,0.25,0.008583690987124,0.006230529595016,0.008888888888889,0,0.004926108374384,0,0.010309278350516,0,0.007692307692308,0,0,0,0.097244732576985,0.097744360902256,0.097323600973236,0.125761375850949,0.54875,0.07638515330823,0.132075471698113,0.088235294117647,0.16358024691358,0.121827411167513,0.14259523324506,0.505,0.051847437425507,0.056179775280899,0.067428571428572,0.044025157232704,0.076125475784224,0.548517520215633,0.050104384133612,0.075757575757576,0.058359621451104,0.049295774647887,0.16,0.358110723964382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355871886121,0.575516693176471,0,0,0.021130247361212
27,Ankit Rajpoot,20,50,0,0,,0,0,0,1,0,1,1,M,0,0.003690476190476,0,0,0,0.000617665225448,0.004306632213609,0.066666666666667,0.017403915881073,0.036452004860267,0.2,0,0,0,0,0,0,0.041237113402062,0,0.023076923076923,0,0,0,0.219611021069692,0.157894736842105,0.218978102189781,0.25438910784665,0.493125,0.10679852691687,0.281761006289308,0.176470588235294,0.338477366255144,0.230964467005076,0.15208800162966,0.489444444444445,0.092967818831943,0.078651685393259,0.114285714285714,0.072327044025157,0.097519359495997,0.518194070080862,0.10125260960334,0.121212121212121,0.142744479495268,0.056338028169014,0.202166666666667,0.433604336043361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088378723963664
28,Abhinav Roy,20,280,0,1,KKR,0,0,0,0,1,0,0,S,0,0,0,0,0,0,0.001722652885444,0,0,0,0,0,0,0,0,0,0,0.010309278350516,0,0,0,0,0,0.023095623987034,0.015037593984962,0.024330900243309,0.012540308133286,0.21875,0.117929407870236,0.030188679245283,0,0,0.017766497461929,0,0,0.019666269368296,0.02247191011236,0.02,0.012578616352201,0.072187951174695,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355871886121,0.529411764705882,0,0,0
29,Alex Carey,150,150,0,0,,0,1,1,0,0,0,0,,1,0.044960317460318,0,0,0,0,0,0,0.024655547498187,0.035236938031592,0.2931,0.006437768240343,0.012461059190031,0.026666666666667,0,0,0.006410256410256,0.020618556701031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453411453439803,0,0,0,0,0,0,0,0.453411453439803,0,0,0,0,0,0,0,0,0,0.069615864958505
30,Ambati Rayudu,200,675,0,0,,0,0,1,0,0,1,1,S,0,0.106150793650794,0.291139240506329,0.338535414165666,0.367033333333333,0.728227300802965,0.80275624461671,0.421666666666667,0.343727338651197,0.339003645200486,0.424725,0.663090128755365,0.626947040498442,0.315555555555556,0,0.443349753694581,0.628205128205128,0.731958762886598,0.25,0.230769230769231,0.689655172413793,0.352941176470588,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721328903627907,0,0.591148798525799,0,0,0,0,0,0,0,0.591148798525799,0,0.457619339036545,0,0.314254003440622,0,0.465097180427046,0,0.667053364269141,0,2.25794467361129
31,Abdul Samad,50,400,0,1,SRH,0,0,1,0,0,1,1,S,0,0.046031746031746,0.000937646507267,0.001200480192077,0.333333333333333,0.046324891908586,0.054263565891473,0.396833333333333,0.112400290065265,0.120291616038882,0.391425,0.0568669527897,0.054517133956386,0.066666666666667,0,0.029556650246306,0.08974358974359,0.175257731958763,0,0.076923076923077,0.03448275862069,0,0,0.022285251215559,0.015037593984962,0.021897810218978,0.007165890361877,0.13875,0.113791533909877,0.007547169811321,0,0,0.00253807106599,0,0,0.025029797377831,0.02247191011236,0,0.015723270440252,0.091875574222339,0,0.007306889352818,0,0.015772870662461,0,0,0.663569492837785,0.310697674418605,0,0.578410426289926,1,0,0,0.644943145457797,0,0,0,0.578410426289926,1,0,0,0.180355160932298,0,0.192170818505338,0,0.455626450116009,0.446428571428571,0.93586124117953
32,Abhishek Sharma,20,650,0,1,SRH,0,0,0,0,1,0,0,S,0,0.078253968253968,0.16361931551805,0.154261704681873,0.452666666666667,0.132798023471279,0.133505598621878,0.462366666666667,0.105873821609862,0.120291616038882,0.368675,0.189914163090129,0.154984423676012,0.177777777777778,0.133333333333333,0.160098522167488,0.16025641025641,0.298969072164948,0.162280701754386,0.069230769230769,0.310344827586207,0.058823529411765,0,0.065235008103728,0.052631578947369,0.065693430656934,0.071658903618775,0.463125,0.095171101088261,0.056603773584906,0.029411764705882,0.069958847736626,0.020304568527919,0.183336728457934,0.503888888888889,0.061978545887962,0.067415730337079,0.075428571428572,0.039308176100629,0.075819223870149,0.513477088948787,0.006263048016701,0,0,0,0,0,0,0,0.509358288820639,0.482142857142857,0,0,0.278851254883273,0.514396678699526,0,0,0.509358288820639,0.482142857142857,0.39195538679402,0.222222222222222,0.67454964572697,0.261904761916667,0.433725126601423,0.882352941176471,0.549170087470998,0.200892857142857,1.39557846218649
33,Akash Nath,20,20,0,1,RCB,0,0,0,0,1,1,1,M,0,0,0,0,0,0,0,0,0,0.002430133657351,0,0,0,0,0,0,0,0.010309278350516,0,0,0,0,0,0.048217179902755,0.037593984962406,0.048661800486618,0.043353636689359,0.378125,0.098481400256548,0.054088050314465,0.058823529411765,0.065843621399177,0.035532994923858,0.08759421470768,0.496111111111111,0.032181168057211,0.02247191011236,0,0.034591194968554,0.118125738285864,0,0.022964509394572,0.015151515151515,0.044952681388013,0.01056338028169,0.366666666666667,0.602013162988773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Aman Khan,20,20,1,0,,0,0,0,0,1,1,1,M,0,0.01984126984127,0,0,0,0,0,0,0.003625815808557,0.003645200486027,0.416675,0,0,0,0,0,0,0.010309278350516,0,0.007692307692308,0,0,0,0.002431118314425,0,0.002433090024331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023467085649827
35,Ankit Sharma,10,300,0,0,,0,0,0,1,0,0,0,S,0,0.023015873015873,0,0,0,0.003088326127239,0.002583979328165,0.555566666666667,0.017403915881073,0.019441069258809,0.375,0.004291845493562,0.007009345794393,0.013333333333333,0,0.004926108374384,0.006410256410256,0.010309278350516,0,0.007692307692308,0,0,0,0.03322528363047,0.007518796992481,0.034063260340633,0.034037979218918,0.424375,0.339305664749452,0.032704402515723,0,0.037037037037037,0.015228426395939,0,0.461666666666667,0.025625744934446,0.01123595505618,0.024,0.015723270440252,0.188126175788599,0.394878706199461,0.007306889352818,0,0.013406940063092,0.007042253521127,0,0.564072783584979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599074781690852
36,Ankit Soni,50,50,0,0,,0,0,0,0,1,1,1,S,0,0.005952380952381,0,0,0,0,0,0,0.006526468455402,0.01093560145808,0.25,0,0,0,0,0,0,0.020618556701031,0,0.007692307692308,0,0,0,0.045380875202593,0.015037593984962,0.046228710462287,0.047653170906485,0.4375,0.231720941780113,0.015094339622642,0,0,0.017766497461929,0,0,0.058998808104887,0.02247191011236,0.076,0.047169811320755,0.216563853524084,0.543126684636119,0.001043841336117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012478849407783
37,Anmolpreet Singh,20,20,0,1,SRH,0,0,1,0,0,1,1,S,0,0.038373015873016,0.009845288326301,0.010804321728692,0.3889,0.004941321803582,0.007751937984496,0.2963,0,0,0,0.015021459227468,0.005451713395639,0.008888888888889,0,0.007389162561576,0.006410256410256,0.030927835051546,0.017543859649123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485082485135135,0,0,0,0,0,0,0,0.485082485135135,0,0,0,0,0,0,0,0,0,0.738359626002899
38,Anuj Rawat,20,340,0,1,RCB,0,0,1,0,0,0,0,,1,0.063055555555556,0.046882325363338,0.057623049219688,0.347233333333333,0.016676961087091,0.017226528854436,0.45,0.011602610587382,0.009720534629405,0.5,0.060085836909871,0.034267912772586,0.022222222222222,0.066666666666667,0.027093596059113,0.044871794871795,0.082474226804124,0.039473684210526,0,0,0.029411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278977482475083,0,0,0,0.363061950800712,0,0.004640371229698,0,0.9354507859267
39,Anureet Singh,30,30,0,0,,0,0,0,1,0,1,1,M,0,0.012579365079365,0,0,0,0,0,0,0.013778100072516,0.019441069258809,0.296875,0,0,0,0,0,0,0.010309278350516,0,0.015384615384615,0,0,0,0.029983792544571,0.007518796992481,0.029197080291971,0.029380150483698,0.426875,0.306202673066578,0.030188679245283,0,0,0.017766497461929,0,0,0.029797377830751,0.01123595505618,0.046857142857143,0.017295597484277,0.218751367196045,0.663072776280323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026357465151881
40,Arshdeep Singh,50,400,0,1,PK,0,0,0,1,0,0,0,M,0,0.003015873015873,0,0,0,0.002470660901791,0.002583979328165,0.444433333333333,0.017403915881073,0.040097205346294,0.181825,0.024678111587983,0.005451713395639,0.004444444444444,0.066666666666667,0.009852216748768,0,0.041237113402062,0,0.023076923076923,0,0,0,0.325364667747164,0.300751879699248,0.326034063260341,0.362952346829093,0.4725,0.083088509124012,0.421383647798742,0.441176470588235,0.42798353909465,0.314720812182741,0.090975758810348,0.413888888888889,0.109058402860548,0.056179775280899,0.144571428571429,0.077044025157233,0.160126000787505,0.559299191374663,0.258872651356994,0.303030303030303,0.271293375394322,0.22887323943662,0.206666666666667,0.322106078203639,0,0,0.004914004914005,0.717770035,0,0,0.205067951288375,0.529377746958839,0.337442308831568,0.482787573467674,0.004914004914005,0.717770035,0.003322259136213,0.4217687075,0,0,0.00355871886121,0.521008403411765,0,0,0.46732378313207
41,Avesh Khan,20,100,0,1,RR,0,0,0,1,0,1,1,M,0,0.003253968253968,0,0,0,0.007411982705374,0.003445305770887,1,0.013778100072516,0.018226002430134,0.316675,0,0,0,0,0,0,0.010309278350516,0,0.023076923076923,0,0,0,0.351701782820097,0.338345864661654,0.352798053527981,0.410963812253673,0.494375,0.079819588695328,0.442767295597484,0.470588235294118,0.474279835390947,0.431472081218274,0.089631289468324,0.436666666666667,0.126936829558999,0.146067415730337,0.144571428571429,0.124213836477987,0.071662947893424,0.480458221024259,0.297494780793319,0.242424242424242,0.341482649842271,0.274647887323944,0.296833333333333,0.353077816492451,0,0,0,0,0,0,0,0,0,0,0,0,0.875415282392027,0.493055555555555,0,0,0.459667852935943,0.691176470588235,0.584686774941995,0.516391258035714,1.02444405103186
42,Baba Indrajith,20,20,0,0,,0,0,1,0,0,1,1,S,0,0.029087301587302,0.010314111579934,0.018007202881153,0.244433333333333,0,0.000861326442722,0,0,0,0,0.01824034334764,0.007788161993769,0.008888888888889,0,0.004926108374384,0,0.030927835051546,0.004385964912281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242109634551495,0,0,0,0.00355871886121,0,0,0,0.283834746500569
43,Bhuvneshwar Kumar,200,420,0,1,SRH,0,0,0,1,0,1,1,M,0,0.006626984126984,0,0,0,0,0,0,0.105148658448151,0.159173754556501,0.276725,0.042918454935622,0.055295950155763,0.017777777777778,0,0.036945812807882,0.006410256410256,0.164948453608247,0,0.123076923076923,0,0,0,0.837925445705024,0.593984962406015,0.839416058394161,0.767108563238982,0.388125,0.108329540282203,0.793710691823899,0.529411764705882,0.72119341563786,0.756345177664975,0.142839682216337,0.370555555555555,0.16507747318236,0.112359550561798,0.221142857142857,0.10377358490566,0.121188257426609,0.564690026954178,0.737995824634655,0.772727272727273,0.830441640378549,0.644366197183099,0.231,0.346109175377468,0.394418604651163,0.422857142857143,0.422604422604423,0.2563965885,0,0,0.322249637738875,0.698473282391372,0,0,0.422604422604423,0.2563965885,0.232935669019933,0.285714285722222,0,0,0.20729537366548,0.483823529411765,0.299303944315545,0.407037815089286,0.111775642575135
44,Ben Laughlin,50,50,0,0,,0,1,0,1,0,1,1,M,0,0.000555555555556,0,0,0,0,0,0,0.000725163161711,0.004860267314702,0.0625,0,0,0,0,0,0,0.010309278350516,0,0,0,0,0,0.054294975688817,0.067669172932331,0.05352798053528,0.075600143317807,0.599375,0.061612943269748,0.046540880503145,0.088235294117647,0.061728395061728,0.022842639593909,0.050234263597474,0.540555555555556,0.030393325387366,0.033707865168539,0.037714285714286,0.023584905660377,0.074375464846655,0.522911051212938,0.048016701461378,0.045454545454546,0.067034700315458,0.031690140845071,0.2555,0.429345722028649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001280718717267
45,B Sai Sudharsan,20,20,0,1,GT,0,0,1,0,0,0,1,S,0,0.121428571428571,0.018752930145335,0.019207683073229,0.416666666666667,0.048795552810377,0.058570198105082,0.387266666666667,0.024655547498187,0.02187120291616,0.472225,0.034334763948498,0.046728971962617,0.04,0,0.032019704433498,0.019230769230769,0.041237113402062,0.008771929824561,0.007692307692308,0.03448275862069,0.029411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0175659352158
46,Billy Stanlake,50,50,0,0,,0,1,0,1,0,0,1,M,0,0.003293650793651,0,0,0,0,0,0,0.003625815808557,0.002430133657351,0.625,0,0,0,0,0,0,0,0,0.007692307692308,0,0,0,0.060777957860616,0.052631578947369,0.060827250608273,0.062343246148334,0.435,0.088674638970497,0.09559748427673,0.058823529411765,0.098765432098766,0.088832487309645,0.154817681808922,0.421111111111111,0.032777115613826,0.056179775280899,0.044571428571429,0.034591194968554,0.04812530078313,0.573450134770889,0.006263048016701,0,0,0.003521126760563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006919466602208
47,Ben Stokes,200,1625,0,0,,0,1,0,0,1,0,1,M,0,0.087777777777778,0.127051101734646,0.125450180072029,0.432233333333333,0.290302655960469,0.316968130921619,0.425733333333333,0.152284263959391,0.153098420413123,0.416675,0.232832618025751,0.242990654205607,0.266666666666667,0.133333333333333,0.194581280788177,0.205128205128205,0.402061855670103,0.144736842105263,0.092307692307692,0.241379310344828,0.058823529411765,0.333333333333333,0.290518638573744,0.210526315789474,0.291970802919708,0.348978860623432,0.5075,0.105970952124798,0.272955974842767,0.235294117647059,0.296296296296296,0.233502538071066,0.110531676512528,0.442222222222222,0.194278903456496,0.101123595505618,0.233714285714286,0.144654088050314,0.158463490396815,0.507412398921833,0.181628392484342,0.166666666666667,0.218454258675079,0.154929577464789,0.263666666666667,0.369725125822687,0,0,0.587750087714988,0.367346938785714,0,0,0,0,0,0,0.587750087714988,0.367346938785714,0.003322259136213,0.333333333333333,0,0,0,0,0,0,1.51538246609895
48,Brendon McCullum,40,40,1,0,,0,1,1,0,0,1,0,,1,0.102579365079365,0.274261603375527,0.247899159663866,0.472166666666667,0.165534280420012,0.153316106804479,0.501866666666667,0,0,0,0.236051502145923,0.17601246105919,0.08,0.066666666666667,0.204433497536946,0.25,0.34020618556701,0.276315789473684,0,0.310344827586207,0.176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51640858220824
49,Barinder Sran,50,340,0,0,,0,0,0,1,0,0,0,M,0,0.002063492063492,0,0,0,0,0,0,0.008701957940537,0.017010935601458,0.214275,0.004291845493562,0.006230529595016,0.008888888888889,0,0,0,0.010309278350516,0,0,0,0,0,0.20097244732577,0.135338345864662,0.201946472019465,0.247581512002866,0.520625,0.114039806347499,0.271698113207547,0.147058823529412,0.319958847736626,0.218274111675127,0.176003259319617,0.48,0.106078665077473,0.067415730337079,0.153714285714286,0.080188679245283,0.129807061294133,0.611185983827493,0.078288100208768,0.106060606060606,0.087539432176656,0.052816901408451,0.1785,0.343786295005807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010765450004029
50,Ben Cutting,75,75,0,0,,0,1,0,0,1,1,1,M,0,0.048015873015873,0.000468823253633,0.001200480192077,0.166666666666667,0.012970969734404,0.015503875968992,0.3889,0.159535895576505,0.145808019441069,0.458325,0.050429184549356,0.03816199376947,0.044444444444445,0,0.036945812807882,0.115384615384615,0.11340206185567,0,0.192307692307692,0.068965517241379,0,0,0.106969205834684,0.067669172932331,0.10705596107056,0.142601218201361,0.565625,0.121363843257334,0.055345911949686,0,0.067901234567901,0.022842639593909,0,0.5,0.095351609058403,0.089887640449438,0.12,0.078616352201258,0.087500546878418,0.53099730458221,0.062630480167015,0.015151515151515,0.09621451104101,0.031690140845071,1,0.472319008904375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776558228247082
51,Basil Thampi,30,30,0,0,,0,0,0,1,0,1,1,M,0,0.005714285714286,0,0,0,0.001852995676343,0.004306632213609,0.2,0.023930384336476,0.038882138517619,0.257825,0.012875536480687,0.015576323987539,0.013333333333333,0,0.002463054187192,0.006410256410256,0.020618556701031,0,0.015384615384615,0,0,0,0.21839546191248,0.165413533834586,0.218978102189781,0.29415979935507,0.57,0.1013779120288,0.194968553459119,0.058823529411765,0.245884773662551,0.149746192893401,0.315746587899776,0.513888888888889,0.117997616209774,0.078651685393259,0.162285714285714,0.080188679245283,0.123769523559522,0.580188679245283,0.169102296450939,0.196969696969697,0.235015772870662,0.105633802816901,0.207666666666667,0.427409988385598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231497665727105
52,Bipul Sharma,20,20,0,0,,0,0,0,0,1,0,0,S,0,0.025952380952381,0,0,0,0,0,0,0.061638868745468,0.060753341433779,0.425,0.015021459227468,0.013239875389408,0.044444444444445,0,0.007389162561576,0.038461538461539,0.020618556701031,0,0.061538461538462,0,0,0,0.074554294975689,0.045112781954887,0.075425790754258,0.069150841992118,0.389375,0.126908594364216,0.047798742138365,0.058823529411765,0,0.027918781725888,0.077408840904461,0,0.083432657926103,0.044943820224719,0.110285714285714,0.055031446540881,0.153125957037231,0.557277628032345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087591249697849
53,Colin Munro,150,190,0,0,,0,1,1,0,0,0,1,M,0,0.056468253968254,0.068448195030474,0.064225690276111,0.454833333333333,0.021000617665226,0.026701119724376,0.3656,0.003625815808557,0.007290400972053,0.208325,0.067596566523605,0.03816199376947,0.017777777777778,0,0.049261083743842,0.051282051282051,0.092783505154639,0.087719298245614,0,0.068965517241379,0,0,0.004862236628849,0,0.004866180048662,0,0,0,0,0,0,0,0,0,0.00715137067938,0,0,0.007861635220126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969976215805844
54,Chetan Sakariya,50,420,0,0,,0,0,0,1,0,0,0,M,0,0.004206349206349,0,0,0,0.000617665225448,0.003445305770887,0.083333333333333,0.012327773749094,0.025516403402187,0.202375,0.015021459227468,0.006230529595016,0.004444444444444,0,0.004926108374384,0,0.041237113402062,0,0.015384615384615,0,0,0,0.164100486223663,0.12781954887218,0.165450121654501,0.175206019347904,0.449375,0.098564157735755,0.188679245283019,0.147058823529412,0.17283950617284,0.16243654822335,0.122224485638623,0.373333333333333,0.080452920143027,0.056179775280899,0.103428571428571,0.04874213836478,0.118125738285864,0.54177897574124,0.099164926931107,0.106060606060606,0.110410094637224,0.070422535211268,0.226166666666667,0.342237708091367,0,0,0.441031941031941,0.334415584428571,0,0,0,0,0,0,0.441031941031941,0.334415584428571,0.003322259136213,0.448275862055556,0,0,0,0,0.185904872389791,0.454545454553572,0.100485121514224
55,Colin de Grandhomme,50,220,0,0,,0,1,0,0,1,1,1,M,0,0.05031746031746,0.000468823253633,0.005402160864346,0.037033333333333,0.089561457689932,0.088716623600345,0.469266666666667,0.124002900652647,0.142162818955042,0.365375,0.082618025751073,0.075545171339564,0.08,0.066666666666667,0.044334975369458,0.108974358974359,0.154639175257732,0,0.069230769230769,0.172413793103448,0,0,0.093192868719611,0.045112781954887,0.092457420924574,0.109996417054819,0.505,0.158604708900567,0.032704402515723,0,0.024691358024691,0.027918781725888,0,0.307777777777778,0.116805721096543,0.067415730337079,0.161714285714286,0.073899371069182,0.142932143325896,0.58355795148248,0.008350730688935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770650641913672
56,Colin Ingram,200,640,0,0,,0,1,1,0,0,0,1,S,0,0.061825396825397,0.0042194092827,0.007202881152461,0.25,0.07041383570105,0.087855297157623,0.372533333333333,0.046410442349529,0.05224787363305,0.3721,0.067596566523605,0.047507788161994,0.035555555555556,0,0.049261083743842,0.032051282051282,0.103092783505155,0.004385964912281,0.046153846153846,0.068965517241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805402417492009
57,Chris Lynn,150,200,0,0,,0,1,1,0,0,1,0,S,0,0.133888888888889,0.409282700421941,0.357743097238895,0.488266666666667,0.250154416306362,0.242894056847545,0.478733333333333,0.027556200145033,0.04131227217497,0.2794,0.374463519313305,0.252336448598131,0.208888888888889,0,0.310344827586207,0.397435897435897,0.371134020618557,0.5,0.007692307692308,0.275862068965517,0.294117647058824,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646940560567749,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78788220576223
58,Chris Gayle,200,1600,1,0,,0,1,0,0,1,0,1,S,0,0.12468253968254,0.514299109235818,0.471788715486194,0.465233333333333,0.371216800494132,0.364341085271318,0.4736,0.135605511240029,0.128797083839611,0.44105,0.585836909871245,0.359813084112149,0.137777777777778,0,0.362068965517241,0.82051282051282,0.587628865979381,0.557017543859649,0.076923076923077,0.344827586206897,0.352941176470588,0.5,0.028363047001621,0.015037593984962,0.029197080291971,0.024364027230383,0.354375,0.144825588612571,0.025157232704403,0,0.024691358024691,0.020304568527919,0,0.4,0.022646007151371,0.02247191011236,0.021142857142857,0.012578616352201,0.083125519534497,0.393530997304582,0.012526096033403,0,0.005520504731861,0.017605633802817,0,0.13550135501355,0,0,0.875219375184275,0,0,0,0.547775962020026,0,0.640157237180121,0,0.875219375184275,0,0.364617940199335,0,0.091009988901221,0,0,0,0.324052590835267,0,2.08463729398585
59,Chris Morris,75,1625,0,0,,0,1,0,0,1,1,1,M,0,0.040277777777778,0.009845288326301,0.005402160864346,0.777766666666667,0.06485484867202,0.074074074074074,0.406966666666667,0.306018854242204,0.308626974483597,0.41535,0.108369098712446,0.115264797507788,0.133333333333333,0.066666666666667,0.093596059113301,0.192307692307692,0.257731958762887,0.004385964912281,0.307692307692308,0.103448275862069,0.058823529411765,0,0.495137763371151,0.503759398496241,0.496350364963504,0.550340379792189,0.470625,0.075474821036951,0.589937106918239,0.411764705882353,0.588477366255144,0.522842639593909,0.136484008963129,0.406666666666667,0.174016686531585,0.134831460674157,0.241142857142857,0.133647798742138,0.106444415277595,0.584231805929919,0.42901878914405,0.621212121212121,0.427444794952681,0.426056338028169,0.167,0.306233062330623,0,0,0.39233861965602,0.445288753785714,0,0,0,0,0,0,0.39233861965602,0.445288753785714,0.424858315448505,0.518190757111111,0,0,0,0,0.004640371229698,0.381944444464286,1.60573010235164
60,Corey Anderson,75,75,0,0,,0,1,0,0,1,0,1,M,0,0.047896825396825,0.006563525550867,0.010204081632653,0.2745,0.035824583075973,0.066322136089578,0.251066666666667,0.070340826686004,0.070473876063184,0.4181,0.068669527896996,0.049065420560748,0.031111111111111,0,0.019704433497537,0.064102564102564,0.103092783505155,0.004385964912281,0.069230769230769,0.068965517241379,0,0,0.071717990275527,0.045112781954887,0.072992700729927,0.105338588319599,0.6125,0.122067281830595,0.006289308176101,0,0,0.00253807106599,0,0,0.070917759237187,0.033707865168539,0.101714285714286,0.037735849056604,0.173557334733342,0.6044474393531,0.055323590814196,0.045454545454546,0.091482649842271,0.031690140845071,0.2945,0.508323654665118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686192427376336
61,Chris Jordan,200,200,0,0,,0,1,0,1,0,1,1,M,0,0.011349206349206,0,0,0,0.000617665225448,0.004306632213609,0.066666666666667,0.0572878897752,0.076549210206561,0.3135,0.026824034334764,0.018691588785047,0.057777777777778,0,0.007389162561576,0.019230769230769,0.072164948453608,0,0.046153846153846,0.03448275862069,0,0,0.233792544570502,0.203007518796992,0.233576642335766,0.298459333572196,0.5425,0.088426366532876,0.167295597484277,0.147058823529412,0.190329218106996,0.134517766497462,0.108372377266246,0.463888888888889,0.132896305125149,0.123595505617978,0.145142857142857,0.108490566037736,0.088681804261277,0.460242587601078,0.222338204592902,0.166666666666667,0.310725552050473,0.147887323943662,0.322666666666667,0.429732868757259,0,0,0,0,0,0,0,0,0.569592468619248,0.464086710915197,0,0,0,0,0,0,0,0,0,0,0.135921428016521
62,Carlos Brathwaite,75,75,0,0,,0,1,0,0,1,1,1,M,0,0.049126984126984,0,0,0,0.019147621988882,0.030146425495263,0.295233333333333,0.121102248005801,0.103280680437424,0.491175,0.043991416309013,0.036604361370717,0.022222222222222,0,0.024630541871921,0.102564102564103,0.144329896907216,0,0.138461538461538,0.068965517241379,0,0,0.107779578606159,0.097744360902256,0.10705596107056,0.134002149767109,0.53125,0.084660901228949,0.038993710691824,0,0.030864197530864,0.032994923857868,0,0.322777777777778,0.109654350417163,0.089887640449438,0.153142857142857,0.067610062893082,0.100625628910181,0.588948787061995,0.046972860125261,0.075757575757576,0.05993690851735,0.049295774647887,0.15,0.392179636082075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484610187455
